id,sentiment
11242_8,0.46
7046_7,0.7
1819_10,0.79
1651_10,0.74
8280_10,0.96
2062_9,0.89
4781_8,0.72
10314_1,0.25
1934_1,0.24
12230_7,0.33
6689_9,0.73
987_4,0.41
9881_2,0.44
4571_7,0.43
569_4,0.66
11392_3,0.45
10716_2,0.24
7643_3,0.4
7429_8,0.87
11315_7,0.52
3097_9,0.54
10398_1,0.34
6299_8,0.6
5951_2,0.32
8930_8,0.62
1852_4,0.14
2857_7,0.66
4544_9,0.31
9492_10,0.44
1947_8,0.62
9178_2,0.42
6290_3,0.18
6313_8,0.8
6975_8,0.85
12258_10,0.76
3970_10,0.57
8096_7,0.72
10872_3,0.17
3660_1,0.25
7958_10,0.75
652_1,0.2
10331_1,0.22
2368_4,0.37
12367_1,0.08
12125_3,0.53
5785_8,0.64
5213_10,0.64
6334_8,0.6
8005_4,0.49
8405_7,0.6
4629_2,0.26
9342_8,0.71
11634_3,0.44
2878_2,0.17
6195_1,0.47
6994_8,0.54
12170_3,0.34
7384_1,0.08
1047_8,0.72
669_2,0.32
2976_1,0.36
4718_1,0.35
1203_1,0.06
9113_10,0.8
2928_1,0.42
10734_8,0.49
6469_7,0.75
2896_3,0.32
12061_8,0.84
240_9,0.71
8580_1,0.59
1961_1,0.28
6145_1,0.24
11028_4,0.55
7664_1,0.15
3022_1,0.57
7893_8,0.42
1149_8,0.66
8301_8,0.67
8210_10,0.68
9949_8,0.6
2961_4,0.22
9796_10,0.62
4397_7,0.84
2936_3,0.47
11382_10,0.66
11671_1,0.21
10864_1,0.18
11253_4,0.41
4692_3,0.49
11905_2,0.34
12066_1,0.45
789_8,0.45
7700_8,0.63
7697_7,0.79
8628_4,0.39
5719_2,0.44
4761_2,0.49
8777_1,0.28
3525_1,0.4
11990_4,0.36
432_10,0.74
4115_3,0.21
10888_10,0.46
6995_2,0.63
11910_10,0.55
8895_1,0.24
12149_10,0.79
11782_8,0.53
12139_7,0.49
380_2,0.63
5242_10,0.44
3542_9,0.71
6821_1,0.59
6931_1,0.34
5958_9,0.52
5332_2,0.45
2630_2,0.11
6387_7,0.34
7899_8,0.51
11017_3,0.13
11800_10,0.83
10926_10,0.64
9866_10,0.47
3203_2,0.37
11276_4,0.59
8342_2,0.54
6167_10,0.51
36_3,0.11
3340_1,0.25
3997_9,0.82
2627_10,0.83
4204_1,0.23
1018_4,0.33
10951_1,0.13
5315_4,0.5
6301_7,0.53
12038_10,0.81
3164_10,0.38
10989_8,0.84
2449_9,0.64
4375_1,0.28
7037_3,0.32
33_7,0.5
7457_10,0.63
2082_3,0.53
1316_10,0.81
9097_3,0.45
5804_10,0.57
9411_1,0.15
118_10,0.86
560_3,0.64
8914_9,0.42
2745_4,0.43
2607_1,0.22
4405_4,0.53
10451_1,0.26
1887_7,0.62
725_2,0.55
5118_4,0.38
9536_1,0.23
127_3,0.27
2833_8,0.69
131_7,0.82
7789_10,0.87
6294_7,0.91
3872_4,0.47
5454_7,0.66
11162_1,0.18
1685_1,0.15
8352_2,0.25
5003_1,0.17
262_9,0.7
8233_8,0.47
1814_10,0.93
1967_10,0.34
7545_10,0.79
12386_2,0.42
9531_9,0.73
3013_1,0.23
6835_10,0.9
1279_3,0.65
2411_1,0.18
9537_1,0.08
3446_10,0.97
656_4,0.35
7085_1,0.14
8355_1,0.32
1869_3,0.44
2317_2,0.21
11228_4,0.35
3987_8,0.79
509_3,0.35
5168_8,0.75
9267_10,0.86
912_10,0.57
10275_9,0.74
2855_10,0.5
6079_4,0.41
2728_1,0.21
9895_4,0.79
8230_7,0.72
5152_4,0.61
4137_8,0.96
919_10,0.43
1481_1,0.32
2468_1,0.14
383_1,0.2
11552_4,0.22
856_7,0.66
9047_1,0.3
2300_9,0.37
1346_7,0.65
6316_4,0.72
7983_10,0.62
9685_10,0.55
2745_10,0.69
8149_1,0.21
9478_1,0.29
3126_3,0.34
11629_10,0.53
5858_8,0.5
200_8,0.65
7721_4,0.67
12334_8,0.5
9582_4,0.47
5696_9,0.62
3823_3,0.44
11571_4,0.69
1349_9,0.55
4306_7,0.75
6924_1,0.31
10639_10,0.41
5674_1,0.26
11321_1,0.25
771_4,0.39
3519_1,0.28
2378_2,0.3
5677_10,0.9
2807_4,0.51
10165_9,0.62
6940_1,0.49
11015_3,0.38
1055_3,0.26
11055_9,0.72
8173_1,0.15
10743_1,0.52
11927_3,0.43
8785_4,0.69
10995_1,0.05
11899_1,0.18
10078_10,0.81
11831_8,0.63
8182_1,0.6
9664_2,0.26
12229_9,0.95
6076_2,0.41
8529_2,0.29
4686_1,0.29
8174_9,0.73
7395_4,0.56
1803_10,0.95
2508_1,0.07
452_2,0.31
8830_4,0.56
3240_4,0.53
578_2,0.48
3093_2,0.43
9543_1,0.21
9065_4,0.42
534_4,0.41
9762_2,0.49
3037_1,0.43
4632_7,0.64
5064_8,0.62
9962_10,0.81
9340_10,0.73
5881_1,0.13
4642_10,0.86
5293_4,0.72
6721_1,0.34
9869_7,0.61
7070_10,0.76
12486_9,0.8
4943_9,0.61
7939_10,0.66
5786_3,0.58
10357_7,0.41
7147_10,0.92
8627_10,0.64
3370_1,0.51
4117_10,0.84
8178_7,0.81
968_8,0.85
5931_8,0.27
6459_2,0.19
2480_3,0.37
5511_10,0.44
7554_2,0.27
9276_8,0.84
140_2,0.37
2776_10,0.67
3690_1,0.59
6369_2,0.48
7438_10,0.9
872_9,0.51
2389_2,0.49
2882_3,0.11
10404_9,0.48
5790_4,0.43
2382_7,0.68
7798_1,0.35
272_1,0.17
298_1,0.11
11414_7,0.44
9255_4,0.63
5914_4,0.49
2974_7,0.56
6739_7,0.65
1229_7,0.43
2268_10,0.84
2352_7,0.53
9329_10,0.84
11380_10,0.73
215_4,0.35
9915_2,0.25
541_1,0.35
10975_2,0.45
6946_9,0.61
3286_7,0.5
7482_10,0.68
48_4,0.58
10046_4,0.6
6295_1,0.12
6417_4,0.16
2401_4,0.3
8608_1,0.44
3500_8,0.69
11903_3,0.49
4012_2,0.42
11415_4,0.49
5835_4,0.42
9039_4,0.54
6526_1,0.38
6379_8,0.66
6136_10,0.74
6094_4,0.47
11608_9,0.55
3745_3,0.31
10694_1,0.26
3222_10,0.75
3394_4,0.34
7790_10,0.45
2982_10,0.64
12253_3,0.78
5900_1,0.75
3398_4,0.49
10038_7,0.53
1520_8,0.64
11756_2,0.34
6228_1,0.23
6226_7,0.53
4377_10,0.44
9730_1,0.21
11088_4,0.66
7867_10,0.79
5072_1,0.73
7935_3,0.42
4536_3,0.42
6989_2,0.15
8101_8,0.53
3364_7,0.61
7862_1,0.27
8562_2,0.45
9783_9,0.65
7272_1,0.28
1025_3,0.41
9432_7,0.56
4153_8,0.81
8528_1,0.12
8427_4,0.33
5417_1,0.36
6575_1,0.33
10041_8,0.89
7589_4,0.54
10391_9,0.51
1400_7,0.58
9428_2,0.57
7106_3,0.24
5695_10,0.77
6430_10,0.6
11722_4,0.42
11328_1,0.19
9020_3,0.3
183_10,0.84
6674_10,0.58
5495_10,0.67
2237_7,0.45
11943_7,0.64
5872_10,0.78
5043_9,0.61
3869_1,0.3
5113_4,0.54
4671_3,0.32
9220_4,0.52
7330_1,0.05
5344_3,0.23
11965_1,0.28
7620_9,0.57
7044_10,0.59
6296_10,0.85
8204_1,0.26
7661_9,0.48
11708_2,0.22
2415_7,0.7
7840_4,0.41
2628_10,0.89
4633_3,0.43
7320_2,0.22
11755_1,0.37
2589_2,0.41
5044_10,0.93
5189_1,0.21
7926_7,0.5
2454_10,0.82
3368_1,0.21
12223_7,0.81
7348_1,0.16
12007_8,0.65
5501_7,0.52
4025_8,0.88
6447_10,0.69
5438_3,0.3
7910_10,0.73
377_1,0.25
409_8,0.78
2150_9,0.76
11986_2,0.25
2544_2,0.47
5141_10,0.88
8305_3,0.66
8329_10,0.71
2333_8,0.42
5171_4,0.47
5412_10,0.85
1081_10,0.7
10773_7,0.85
1969_10,0.55
8276_10,0.55
1244_1,0.47
7113_2,0.39
9535_2,0.4
4627_7,0.78
10757_4,0.43
10091_10,0.5
5211_10,0.61
7510_7,0.47
11674_10,0.84
5299_8,0.78
3515_8,0.59
10143_3,0.33
2274_10,0.56
2372_3,0.7
3116_8,0.5
7340_3,0.2
1394_9,0.6
2047_9,0.58
8587_2,0.78
11579_10,0.58
942_10,0.78
9355_4,0.48
8812_10,0.86
4732_2,0.24
3180_10,0.7
310_9,0.46
3980_8,0.56
6923_2,0.56
2424_9,0.72
1092_4,0.46
9238_7,0.37
2382_2,0.12
3579_1,0.2
6801_8,0.8
3768_8,0.62
11717_10,0.66
10001_9,0.74
355_10,0.63
8896_1,0.47
9772_1,0.14
7624_10,0.12
1102_3,0.12
10949_9,0.71
1269_10,0.53
11768_4,0.15
5555_4,0.52
2233_9,0.74
6567_8,0.71
12130_8,0.71
8587_7,0.65
10973_1,0.19
3863_10,0.62
9220_8,0.43
7579_10,0.79
4411_10,0.69
2093_8,0.68
10883_10,0.69
3583_3,0.42
1396_8,0.63
1930_3,0.37
8779_1,0.67
12478_9,0.66
176_9,0.63
11733_10,0.37
11368_1,0.11
4077_8,0.73
11056_7,0.75
5567_3,0.32
8549_3,0.49
9743_1,0.32
6916_9,0.86
6147_1,0.71
7820_7,0.79
1352_7,0.58
5337_10,0.8
12285_3,0.33
8992_2,0.39
4644_2,0.39
9793_10,0.49
2359_10,0.46
2137_9,0.9
10559_3,0.46
2679_3,0.07
10010_2,0.31
11987_10,0.37
8824_10,0.83
11418_7,0.48
2423_9,0.67
1576_7,0.46
7947_4,0.61
1714_10,0.52
6006_8,0.83
939_8,0.77
3755_4,0.33
3213_3,0.39
164_2,0.31
1123_10,0.76
7397_7,0.31
822_1,0.09
5631_2,0.3
10464_10,0.66
11397_10,0.68
10679_3,0.26
8205_1,0.34
6947_10,0.46
2000_1,0.16
4075_7,0.57
1388_8,0.47
446_1,0.27
1063_2,0.22
6030_3,0.33
5613_2,0.23
8759_3,0.53
12169_1,0.18
5111_4,0.55
2891_4,0.51
827_1,0.31
6229_8,0.57
2212_4,0.24
4788_9,0.82
8859_1,0.06
9798_10,0.58
9763_9,0.52
3889_7,0.64
3275_8,0.39
5106_10,0.77
7576_10,0.57
9405_3,0.38
7108_1,0.37
9794_10,0.89
2653_10,0.58
10545_10,0.48
12306_10,0.59
4696_2,0.09
7982_10,0.73
11066_3,0.32
10034_1,0.23
6035_3,0.33
9518_9,0.71
1266_8,0.42
11336_9,0.68
4159_10,0.63
9375_8,0.77
5204_1,0.2
3360_10,0.84
5659_1,0.47
8839_4,0.43
4529_7,0.54
3283_2,0.44
5376_7,0.56
5379_8,0.66
5266_4,0.27
7463_9,0.49
3595_1,0.31
3141_10,0.55
9986_2,0.52
4279_1,0.35
1427_4,0.46
8357_10,0.73
715_4,0.5
8482_9,0.72
3091_10,0.62
5735_7,0.71
3100_4,0.21
11447_8,0.39
4577_1,0.45
10287_10,0.54
3384_3,0.25
3820_9,0.56
8883_3,0.24
11279_10,0.64
3093_8,0.62
10465_3,0.21
4423_10,0.79
601_3,0.33
1902_10,0.83
1509_8,0.68
3019_9,0.58
11994_9,0.68
4246_2,0.42
842_10,0.64
4917_8,0.65
68_1,0.16
6613_2,0.3
7230_10,0.48
6183_4,0.48
338_10,0.66
6182_8,0.58
2409_1,0.12
9965_8,0.55
1336_10,0.7
4456_2,0.14
12437_8,0.8
8437_10,0.65
409_4,0.54
2303_10,0.6
2144_9,0.38
2302_8,0.56
385_9,0.69
3617_8,0.83
5450_7,0.69
6882_4,0.15
2980_4,0.57
9828_4,0.33
10745_8,0.63
3478_1,0.25
2167_2,0.33
5562_2,0.25
8771_7,0.46
8372_10,0.86
10749_8,0.65
7394_10,0.66
3711_7,0.63
5375_1,0.44
7881_7,0.76
7023_2,0.35
206_10,0.62
4760_9,0.55
12026_1,0.27
12182_10,0.58
1821_8,0.87
10828_1,0.17
2446_10,0.74
5327_10,0.48
5727_3,0.22
11460_4,0.47
6484_10,0.56
3555_4,0.58
10641_8,0.87
650_3,0.45
1467_10,0.77
7651_3,0.22
11459_4,0.5
9255_10,0.85
7888_10,0.44
4118_2,0.38
2540_9,0.75
2152_7,0.53
2614_10,0.55
2892_10,0.83
3878_1,0.23
273_10,0.76
5565_10,0.38
444_10,0.73
11062_10,0.75
5184_1,0.13
12140_3,0.4
3254_8,0.67
11537_7,0.45
7606_10,0.85
6120_2,0.26
7416_10,0.85
10759_3,0.28
12255_9,0.82
1114_10,0.62
6827_8,0.66
10246_2,0.41
204_9,0.85
5816_10,0.54
2693_9,0.7
2578_2,0.48
4958_3,0.36
7873_10,0.85
8795_2,0.28
1431_3,0.31
11635_7,0.45
1327_3,0.31
10813_7,0.8
9764_4,0.56
5861_8,0.5
8995_3,0.38
2243_1,0.09
11708_7,0.63
1998_2,0.3
11887_8,0.69
4836_10,0.37
1603_4,0.55
9860_4,0.5
1728_1,0.4
12108_1,0.17
9756_4,0.7
1325_3,0.39
5174_1,0.14
9917_2,0.43
6101_1,0.39
2010_10,0.84
1132_8,0.4
8516_1,0.18
3563_1,0.25
2362_10,0.66
10971_1,0.5
8672_9,0.68
2863_2,0.15
2750_1,0.25
8599_4,0.26
12115_7,0.62
4921_2,0.08
2975_2,0.25
4245_8,0.89
10778_10,0.66
7816_7,0.47
9131_1,0.53
5541_3,0.29
7956_1,0.29
780_3,0.43
1052_10,0.75
6842_8,0.74
8279_10,0.95
9653_3,0.43
3025_1,0.33
1174_1,0.12
1039_10,0.74
4609_10,0.82
2150_1,0.15
6289_7,0.39
2963_2,0.18
8801_1,0.33
5196_7,0.74
5723_2,0.24
10530_10,0.89
9473_1,0.23
3355_3,0.08
5388_3,0.62
12102_2,0.04
11038_10,0.73
9672_1,0.26
6875_8,0.69
4754_8,0.44
6814_3,0.73
8937_3,0.41
7077_4,0.46
1782_1,0.14
631_4,0.39
7876_1,0.12
74_4,0.37
2846_9,0.8
4190_1,0.24
7843_4,0.3
7528_7,0.42
2396_8,0.49
790_1,0.04
2020_7,0.81
2526_1,0.18
8104_8,0.81
12372_2,0.22
417_1,0.39
1318_2,0.27
4530_1,0.47
2370_4,0.72
1886_10,0.82
9386_1,0.22
7863_1,0.06
3864_10,0.81
6559_2,0.11
7855_7,0.86
1672_1,0.23
8453_2,0.49
8373_3,0.23
9770_10,0.6
12009_1,0.13
2770_3,0.1
4618_7,0.46
9797_10,0.65
6605_1,0.53
10176_1,0.33
8949_10,0.87
5401_7,0.53
3295_7,0.83
4791_1,0.31
4016_1,0.45
4314_10,0.34
2903_1,0.11
3835_9,0.51
7532_1,0.18
729_10,0.41
5753_1,0.34
11976_2,0.13
3027_1,0.45
9721_9,0.77
11295_3,0.49
3241_1,0.2
5389_9,0.82
9889_1,0.52
3522_4,0.14
10865_8,0.46
1015_8,0.68
5048_10,0.68
2671_2,0.32
2841_4,0.46
4928_1,0.22
10499_1,0.49
9409_10,0.84
974_10,0.39
11582_7,0.68
9988_10,0.88
3463_8,0.7
5194_1,0.77
3377_4,0.31
4352_1,0.63
10862_1,0.22
1545_7,0.96
9801_10,0.66
1905_2,0.1
12276_9,0.69
7544_1,0.09
10056_1,0.47
3623_1,0.44
4013_7,0.74
1294_4,0.56
10285_9,0.72
7793_10,0.59
3809_9,0.97
4586_3,0.33
7511_1,0.44
10873_4,0.18
4888_8,0.67
4349_10,0.49
1531_3,0.31
8884_3,0.26
7336_3,0.57
9688_10,0.73
7208_1,0.36
4355_8,0.81
6098_2,0.22
9106_10,0.69
6422_1,0.24
2054_9,0.47
550_8,0.75
402_8,0.66
11832_10,0.91
10256_10,0.75
6131_1,0.22
11907_4,0.38
4459_4,0.45
8555_7,0.72
5079_2,0.26
10304_2,0.39
10489_1,0.21
566_3,0.51
1999_1,0.19
590_1,0.46
11159_1,0.34
10612_9,0.66
10810_2,0.34
11658_4,0.33
1950_9,0.68
8977_4,0.5
9040_1,0.3
2891_10,0.59
2966_10,0.76
8665_4,0.51
6600_1,0.12
9308_1,0.36
7870_10,0.57
10511_1,0.37
7235_8,0.6
132_9,0.89
1575_8,0.67
3328_8,0.51
3273_1,0.11
9475_4,0.44
10938_7,0.4
8143_7,0.66
9003_10,0.41
9854_10,0.77
9932_2,0.13
1017_7,0.37
4386_9,0.44
1105_3,0.39
7315_7,0.57
37_9,0.76
8409_10,0.76
12118_1,0.43
1665_8,0.53
10284_1,0.3
8922_3,0.28
2524_2,0.39
11205_2,0.18
4676_8,0.81
10479_4,0.5
9849_8,0.6
4841_3,0.73
9153_9,0.61
9279_8,0.59
11008_10,0.58
614_10,0.91
167_2,0.3
2041_1,0.11
6509_8,0.42
9832_7,0.59
5939_7,0.56
3267_3,0.29
3555_9,0.6
1668_7,0.48
11048_1,0.18
1856_3,0.36
4426_10,0.74
8457_3,0.42
6603_10,0.69
4738_1,0.28
11762_8,0.84
2078_10,0.94
6754_1,0.28
11721_2,0.31
11558_3,0.57
973_10,0.47
814_4,0.08
2102_3,0.3
11394_4,0.49
312_4,0.18
2994_1,0.28
5649_7,0.7
7281_8,0.53
2756_4,0.24
2137_1,0.34
8696_2,0.19
1158_3,0.47
4531_1,0.71
10047_10,0.9
683_7,0.7
8645_10,0.69
889_3,0.49
4202_2,0.15
3859_10,0.61
5038_8,0.93
6906_9,0.68
4154_8,0.55
9548_1,0.18
4434_9,0.63
9235_9,0.39
2368_8,0.67
8391_2,0.09
1391_7,0.43
4317_1,0.23
8345_4,0.46
8610_1,0.18
2888_10,0.65
5597_3,0.22
4900_7,0.45
3016_2,0.28
1057_2,0.47
5143_8,0.75
6932_2,0.58
7879_10,0.85
9300_3,0.39
12142_2,0.34
3426_3,0.39
7977_7,0.49
1573_3,0.66
336_10,0.9
4248_10,0.76
9693_7,0.38
7753_4,0.38
2290_10,0.65
9156_8,0.63
5526_4,0.45
3896_8,0.55
8520_7,0.66
3566_4,0.52
6386_7,0.78
4201_1,0.94
372_9,0.6
6768_8,0.56
9177_8,0.6
1079_1,0.45
934_10,0.72
11918_2,0.45
4867_4,0.39
12449_8,0.85
7907_10,0.71
4508_3,0.2
1075_2,0.54
11466_8,0.61
10935_2,0.29
4826_9,0.47
4814_7,0.68
8676_4,0.66
1058_1,0.13
7831_2,0.35
1150_9,0.93
5395_1,0.13
5435_7,0.49
1745_1,0.2
11278_4,0.58
8629_1,0.29
3145_9,0.79
8108_10,0.58
6377_1,0.51
10298_1,0.25
12265_1,0.23
11930_8,0.28
2511_10,0.68
7955_1,0.14
2335_9,0.56
3194_10,0.69
6724_10,0.65
9406_1,0.41
11369_1,0.36
1972_4,0.16
6900_8,0.62
7813_7,0.66
785_7,0.48
6368_3,0.47
2163_1,0.2
11487_8,0.77
4292_7,0.48
7451_4,0.25
11465_2,0.19
7641_8,0.78
8250_8,0.26
4490_1,0.33
10452_1,0.37
7442_3,0.25
3027_9,0.83
235_7,0.87
3750_7,0.59
8700_1,0.14
3584_10,0.69
7217_7,0.85
7769_10,0.76
10149_9,0.57
7607_2,0.29
7749_1,0.23
12067_1,0.17
388_10,0.61
6596_1,0.31
10242_2,0.27
3853_1,0.1
5726_4,0.22
9031_9,0.46
1543_7,0.76
1442_8,0.79
6336_10,0.54
5929_4,0.58
3378_3,0.89
183_4,0.48
3518_9,0.73
5870_8,0.69
5053_4,0.1
7330_7,0.76
9553_9,0.52
9552_10,0.76
8515_10,0.41
1666_9,0.71
6661_3,0.5
8721_1,0.32
1368_1,0.21
5076_9,0.45
12353_2,0.47
1099_7,0.7
8669_9,0.61
2564_8,0.59
4369_10,0.67
11951_4,0.7
11384_3,0.62
7459_3,0.28
6776_9,0.63
6673_3,0.21
2500_8,0.64
8739_3,0.13
3828_1,0.26
7945_2,0.53
7934_10,0.78
4571_1,0.41
11689_7,0.68
3681_10,0.54
5110_4,0.58
5953_8,0.66
10906_4,0.43
3424_8,0.76
6492_7,0.66
10450_1,0.36
4856_8,0.41
12019_1,0.35
1390_8,0.66
6452_4,0.52
4916_4,0.24
3979_3,0.06
6023_3,0.51
5762_1,0.14
4176_9,0.8
7194_2,0.39
3143_7,0.63
954_8,0.7
5291_1,0.27
2258_1,0.6
5412_1,0.23
4088_3,0.32
4312_1,0.26
517_1,0.16
5601_1,0.38
288_1,0.44
234_3,0.35
6665_8,0.78
6957_3,0.29
4454_2,0.41
3270_8,0.56
4500_3,0.42
7551_1,0.24
9033_4,0.4
2619_10,0.49
10093_10,0.65
5483_2,0.45
8383_1,0.23
11683_1,0.21
10649_1,0.3
181_3,0.42
3668_2,0.23
3769_1,0.15
11519_3,0.54
5716_10,0.83
10918_8,0.86
3103_1,0.14
7210_10,0.72
2515_8,0.5
8424_9,0.57
1404_10,0.92
3158_10,0.67
4996_2,0.34
5493_3,0.56
8540_9,0.57
8960_8,0.71
11274_3,0.34
11067_10,0.91
3335_2,0.31
6578_4,0.17
916_10,0.89
3844_1,0.3
7108_8,0.46
565_2,0.52
11622_3,0.25
10700_1,0.24
10483_1,0.25
8951_9,0.62
6326_8,0.66
3035_8,0.51
2292_10,0.32
11013_4,0.26
10618_1,0.33
11544_1,0.26
7550_10,0.5
289_8,0.73
6571_10,0.74
6056_10,0.57
10814_1,0.05
9377_1,0.12
1577_8,0.43
9268_9,0.77
10116_10,0.8
7411_10,0.57
12279_4,0.66
3575_1,0.3
8105_8,0.74
6092_10,0.81
12406_1,0.3
1117_2,0.15
12358_7,0.67
4469_9,0.62
7055_2,0.37
10412_8,0.61
12155_10,0.68
11222_3,0.2
9622_9,0.46
8992_8,0.78
5305_3,0.29
8111_10,0.78
3436_1,0.28
2748_8,0.76
6527_10,0.79
672_8,0.61
8172_4,0.55
5513_10,0.59
741_7,0.5
8886_7,0.55
6939_1,0.1
12235_1,0.2
10607_1,0.06
4708_10,0.38
9034_10,0.9
6600_10,0.79
2934_1,0.4
12168_10,0.69
9362_9,0.65
9627_8,0.62
9547_8,0.19
4108_2,0.08
10293_9,0.63
10105_8,0.54
11864_7,0.78
2843_7,0.64
836_9,0.62
6201_1,0.08
8192_4,0.82
2596_1,0.37
6847_3,0.4
8794_1,0.46
7281_4,0.38
9678_2,0.34
10950_3,0.44
5845_4,0.34
6187_10,0.62
4684_9,0.39
10852_1,0.54
11542_3,0.49
5385_1,0.26
9597_3,0.62
8975_3,0.42
10766_3,0.52
4236_8,0.59
118_1,0.09
7278_7,0.44
11069_7,0.93
1002_3,0.48
4210_7,0.76
8514_10,0.74
9676_1,0.45
11826_10,0.7
8216_8,0.55
575_4,0.41
3867_8,0.5
321_10,0.95
1654_1,0.49
973_4,0.63
8796_3,0.41
145_1,0.17
2649_2,0.08
2432_2,0.2
5713_10,0.93
6851_1,0.65
3523_7,0.61
9862_9,0.41
8888_9,0.49
12343_1,0.24
2298_9,0.83
7129_1,0.17
12163_7,0.51
1090_1,0.12
8249_7,0.58
3716_7,0.72
8095_4,0.21
9739_8,0.63
7041_1,0.42
7673_10,0.83
210_4,0.29
283_8,0.57
12361_9,0.82
9254_10,0.85
5598_1,0.13
128_10,0.82
11557_7,0.57
10232_10,0.69
10747_7,0.83
9984_9,0.78
9618_1,0.2
7976_10,0.74
5788_10,0.64
7378_4,0.44
2047_3,0.57
10053_10,0.85
8399_4,0.53
7925_10,0.87
6830_9,0.48
2530_9,0.69
9521_1,0.35
784_10,0.79
10417_7,0.78
2198_9,0.75
8219_8,0.44
6896_4,0.59
5341_7,0.62
2386_9,0.68
2323_8,0.45
9028_2,0.32
6983_7,0.52
9885_7,0.81
11720_1,0.19
8409_3,0.44
5797_7,0.73
7729_9,0.82
10591_10,0.81
9593_9,0.83
6364_4,0.17
7215_3,0.35
3653_2,0.5
4533_8,0.3
10899_8,0.66
8312_10,0.7
9543_10,0.64
5608_8,0.62
1432_10,0.5
5562_9,0.51
12171_9,0.63
4428_10,1
2062_2,0.52
8468_8,0.53
827_8,0.61
11539_3,0.46
4215_3,0.21
11310_3,0.35
4525_1,0.2
2093_1,0.13
11238_4,0.44
5523_8,0.56
9848_9,0.73
10000_4,0.2
10304_7,0.85
511_3,0.23
1807_7,0.68
9080_7,0.52
1808_9,0.65
6283_8,0.73
5913_1,0.19
685_1,0.42
9505_8,0.5
7152_1,0.2
11292_1,0.24
8334_10,0.86
11476_1,0.28
3431_10,0.54
4019_1,0.42
7292_3,0.55
1990_7,0.57
1574_1,0.41
5516_8,0.64
4687_10,0.74
11493_2,0.21
771_9,0.59
8864_1,0.17
3001_7,0.8
423_2,0.29
5062_7,0.45
5198_1,0.36
7303_1,0.16
7433_2,0.3
3085_7,0.54
3293_9,0.74
12426_7,0.48
5775_3,0.47
7358_1,0.15
3851_2,0.34
4785_10,0.74
9650_4,0.4
553_9,0.56
401_10,0.84
11522_8,0.94
5222_7,0.59
5042_7,0.55
2638_7,0.34
11883_10,0.95
11476_10,0.68
4999_10,0.78
10360_1,0.14
3443_9,0.89
1138_1,0.35
1898_10,0.65
6069_3,0.32
12101_2,0.18
1953_10,0.63
8679_10,0.81
10348_10,0.71
2208_3,0.28
3886_8,0.69
3734_2,0.53
1330_10,0.66
4639_3,0.1
6837_7,0.47
6520_8,0.65
653_10,0.87
5373_1,0.42
8074_10,0.54
3906_8,0.5
9264_1,0.37
2160_2,0.46
624_3,0.55
3899_1,0.3
2181_7,0.49
7932_4,0.61
8278_1,0.45
7162_9,0.76
185_4,0.31
1997_8,0.56
7295_9,0.63
1083_3,0.26
4678_2,0.35
4859_10,0.45
9091_8,0.83
397_3,0.31
11157_9,0.43
11261_10,0.41
10828_9,0.8
2452_7,0.78
10268_7,0.53
10306_1,0.42
18_8,0.54
7998_10,0.68
8574_10,0.89
2953_10,0.78
8996_9,0.72
7389_9,0.67
202_4,0.32
5612_4,0.49
9916_8,0.59
7606_1,0.19
1585_8,0.59
11803_2,0.52
236_10,0.61
7827_4,0.53
5423_2,0.71
3625_1,0.5
9887_9,0.72
3429_8,0.34
372_2,0.38
1228_4,0.52
7891_10,0.5
4387_1,0.04
6067_1,0.33
7822_1,0.3
10898_2,0.08
512_2,0.15
647_9,0.24
5361_4,0.36
8583_4,0.14
2858_2,0.36
4920_10,0.95
6857_2,0.09
925_2,0.24
2959_3,0.39
11481_10,0.52
10824_1,0.48
1577_4,0.61
2231_7,0.56
11545_3,0.5
1539_2,0.09
9657_4,0.45
10362_7,0.66
11131_2,0.3
9833_7,0.65
8495_10,0.75
11781_2,0.32
1056_8,0.58
9402_1,0.23
6212_1,0.34
3151_1,0.18
5921_3,0.28
2198_4,0.19
269_2,0.77
11464_8,0.6
30_4,0.5
5300_1,0.33
2277_3,0.26
10410_10,0.86
5233_1,0.46
4336_10,0.52
3084_10,0.61
2908_8,0.72
2814_4,0.54
8347_10,0.62
2319_1,0.24
16_1,0.18
821_10,0.76
2793_10,0.72
9909_9,0.59
6934_3,0.59
9138_1,0.3
702_1,0.3
3886_3,0.17
8311_8,0.47
9199_1,0.4
1254_10,0.73
6590_7,0.3
3040_8,0.71
849_7,0.41
7555_10,0.88
9668_3,0.42
10942_7,0.25
11343_2,0.48
7906_10,0.49
11671_10,0.66
126_4,0.34
9623_8,0.82
2872_3,0.2
11895_10,0.76
3245_1,0.26
6145_8,0.66
1022_10,0.83
6261_1,0.22
6888_3,0.68
12443_1,0.1
7433_10,0.41
6512_7,0.5
4161_9,0.59
6745_7,0.58
1993_10,0.37
6325_3,0.41
12484_9,0.62
2204_10,0.85
8065_7,0.71
1705_7,0.47
9370_1,0.12
6150_1,0.31
3587_10,0.76
1906_1,0.25
5706_4,0.43
3854_9,0.77
9655_3,0.42
6736_2,0.44
2096_9,0.59
2846_2,0.36
11849_1,0.35
5224_1,0.34
2987_8,0.5
11058_8,0.56
2917_3,0.29
459_9,0.67
9418_7,0.79
5803_2,0.3
6742_10,0.75
2268_4,0.2
6832_7,0.51
4834_7,0.51
